From	To	Species	Gene Name
102090005	RWDD1	Columba livia	RWD domain containing 1(RWDD1)
102085861	USF3	Columba livia	upstream transcription factor family member 3(USF3)
102090006	LRP11	Columba livia	LDL receptor related protein 11(LRP11)
102083600	EPHB1	Columba livia	EPH receptor B1(EPHB1)
102085867	gk	Columba livia	glycerol kinase(GK)
102083733	RBM45	Columba livia	RNA binding motif protein 45(RBM45)
102085864	TRIB2	Columba livia	tribbles pseudokinase 2(TRIB2)
102083723	RBPJ	Columba livia	recombination signal binding protein for immunoglobulin kappa J region(RBPJ)
102083726	ANGEL1	Columba livia	angel homolog 1(ANGEL1)
102091908	FUNDC2	Columba livia	FUN14 domain containing 2(FUNDC2)
102083728	EWSR1	Columba livia	EWS RNA binding protein 1(EWSR1)
102097390	NAA16	Columba livia	N(alpha)-acetyltransferase 16, NatA auxiliary subunit(NAA16)
102091900	RIMBP2	Columba livia	RIMS binding protein 2(RIMBP2)
102092520	E2F5	Columba livia	E2F transcription factor 5(E2F5)
103907096	CDK19	Aptenodytes forsteri	cyclin dependent kinase 19(CDK19)
102092522	NT5DC3	Columba livia	5'-nucleotidase domain containing 3(NT5DC3)
102086198	RXRG	Columba livia	retinoid X receptor gamma(RXRG)
102086197	DPH5	Columba livia	diphthamide biosynthesis 5(DPH5)
102086195	MTCL1	Columba livia	microtubule crosslinking factor 1(MTCL1)
102093259	ZNF821	Columba livia	zinc finger protein 821(ZNF821)
102085852	VKORC1L1	Columba livia	vitamin K epoxide reductase complex subunit 1 like 1(VKORC1L1)
102093251	LOC102093251	Columba livia	proton-coupled amino acid transporter 1(LOC102093251)
102090001	HIF1A	Columba livia	hypoxia inducible factor 1 alpha subunit(HIF1A)
102085846	LOC102085846	Columba livia	chromosome unknown open reading frame, human C12orf66(LOC102085846)
105407517	DGKE	Aquila chrysaetos canadensis	diacylglycerol kinase epsilon(DGKE)
102092516	PKN2	Columba livia	protein kinase N2(PKN2)
102086192	DGCR2	Columba livia	DiGeorge syndrome critical region gene 2(DGCR2)
102092519	LAPTM4B	Columba livia	lysosomal protein transmembrane 4 beta(LAPTM4B)
102086190	CMTM4	Columba livia	CKLF like MARVEL transmembrane domain containing 4(CMTM4)
102084394	MED4	Columba livia	mediator complex subunit 4(MED4)
102084396	PXN	Columba livia	paxillin(PXN)
102093247	STAG1	Columba livia	stromal antigen 1(STAG1)
102089585	POU1F1	Columba livia	POU class 1 homeobox 1(POU1F1)
102084391	PCDH19	Columba livia	protocadherin 19(PCDH19)
102084392	DNM1L	Columba livia	dynamin 1 like(DNM1L)
102085844	CSTF3	Columba livia	cleavage stimulation factor subunit 3(CSTF3)
102085841	SLC44A5	Columba livia	solute carrier family 44 member 5(SLC44A5)
102085840	MAPK10	Columba livia	mitogen-activated protein kinase 10(MAPK10)
102085839	ANKRD12	Columba livia	ankyrin repeat domain 12(ANKRD12)
102083701	ACBD5	Columba livia	acyl-CoA binding domain containing 5(ACBD5)
102093239	LOC102093239	Columba livia	sodium channel protein type 2 subunit alpha-like(LOC102093239)
102089580	LOC102089580	Columba livia	mitogen-activated protein kinase 11(LOC102089580)
102091182	IPO8	Columba livia	importin 8(IPO8)
102089745	tet3	Columba livia	tet methylcytosine dioxygenase 3(TET3)
102091180	SPCS3	Columba livia	signal peptidase complex subunit 3(SPCS3)
102091971	LRRC40	Columba livia	leucine rich repeat containing 40(LRRC40)
102086123	R3HDM1	Columba livia	R3H domain containing 1(R3HDM1)
102091188	FAM222B	Columba livia	family with sequence similarity 222 member B(FAM222B)
102086120	FNIP2	Columba livia	folliculin interacting protein 2(FNIP2)
102091965	TMTC2	Columba livia	transmembrane and tetratricopeptide repeat containing 2(TMTC2)
102091968	RAN	Columba livia	RAN, member RAS oncogene family(RAN)
105406607	RERE	Aquila chrysaetos canadensis	arginine-glutamic acid dipeptide repeats(RERE)
102086115	ZNF839	Columba livia	zinc finger protein 839(ZNF839)
102089754	SLC6A6	Columba livia	solute carrier family 6 member 6(SLC6A6)
104548776	LOC104548776	Mesitornis unicolor	serine/threonine-protein kinase TAO3(LOC104548776)
102086900	UNK	Columba livia	unkempt family zinc finger(UNK)
105412439	GPD1L	Aquila chrysaetos canadensis	glycerol-3-phosphate dehydrogenase 1-like(GPD1L)
102089750	GFRA4	Columba livia	GDNF family receptor alpha 4(GFRA4)
102091196	MRPL38	Columba livia	mitochondrial ribosomal protein L38(MRPL38)
102089753	CCNL1	Columba livia	cyclin L1(CCNL1)
102091951	PRCP	Columba livia	prolylcarboxypeptidase(PRCP)
102091956	CELF6	Columba livia	CUGBP, Elav-like family member 6(CELF6)
102091955	SPIN1	Columba livia	spindlin 1(SPIN1)
102091957	LOC102091957	Columba livia	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4(LOC102091957)
104138512	CELF4	Struthio camelus australis	CUGBP, Elav-like family member 4(CELF4)
102089724	GALNT13	Columba livia	polypeptide N-acetylgalactosaminyltransferase 13(GALNT13)
102086910	TMEM38A	Columba livia	transmembrane protein 38A(TMEM38A)
102086103	KLHL2	Columba livia	kelch like family member 2(KLHL2)
102086102	AREL1	Columba livia	apoptosis resistant E3 ubiquitin protein ligase 1(AREL1)
102089725	RRM2B	Columba livia	ribonucleotide reductase regulatory TP53 inducible subunit M2B(RRM2B)
102091993	PLEKHA1	Columba livia	pleckstrin homology domain containing A1(PLEKHA1)
102086100	LOC102086100	Columba livia	neuferricin(LOC102086100)
102086906	ACTB	Columba livia	actin beta(ACTB)
102091172	DUS4L	Columba livia	dihydrouridine synthase 4 like(DUS4L)
102089737	TRIO	Columba livia	trio Rho guanine nucleotide exchange factor(TRIO)
102091983	MSI2	Columba livia	musashi RNA binding protein 2(MSI2)
102091173	GLT1D1	Columba livia	glycosyltransferase 1 domain containing 1(GLT1D1)
102091176	PKP4	Columba livia	plakophilin 4(PKP4)
102091978	FRY	Columba livia	FRY microtubule binding protein(FRY)
102091977	KDM4A	Columba livia	lysine demethylase 4A(KDM4A)
102091979	B3GLCT	Columba livia	beta 3-glucosyltransferase(B3GLCT)
102091976	DNAJB13	Columba livia	DnaJ heat shock protein family (Hsp40) member B13(DNAJB13)
102091975	FAM35A	Columba livia	family with sequence similarity 35 member A(FAM35A)
102086913	PPP2R5C	Columba livia	protein phosphatase 2 regulatory subunit B'gamma(PPP2R5C)
102086915	VCPIP1	Columba livia	valosin containing protein interacting protein 1(VCPIP1)
102097134	DCAF17	Columba livia	DDB1 and CUL4 associated factor 17(DCAF17)
102097133	VAMP7	Columba livia	vesicle associated membrane protein 7(VAMP7)
102097139	KDM5A	Columba livia	lysine demethylase 5A(KDM5A)
102087608	GNB1	Columba livia	G protein subunit beta 1(GNB1)
102093333	VGLL3	Columba livia	vestigial like family member 3(VGLL3)
102097912	LOC102097912	Columba livia	dynactin subunit 2-like(LOC102097912)
102087600	DCLK1	Columba livia	doublecortin like kinase 1(DCLK1)
102097127	EPB41L3	Columba livia	erythrocyte membrane protein band 4.1 like 3(EPB41L3)
102097125	AFG3L2	Columba livia	AFG3 like matrix AAA peptidase subunit 2(AFG3L2)
102097908	JOSD1	Columba livia	Josephin domain containing 1(JOSD1)
104838858	CAMLG	Haliaeetus leucocephalus	calcium modulating ligand(CAMLG)
104838856	SAR1B	Haliaeetus leucocephalus	secretion associated Ras related GTPase 1B(SAR1B)
102097905	SSU72	Columba livia	SSU72 homolog, RNA polymerase II CTD phosphatase(SSU72)
102097902	FAM134C	Columba livia	family with sequence similarity 134 member C(FAM134C)
102091995	PALD1	Columba livia	phosphatase domain containing, paladin 1(PALD1)
102097110	RPL3	Columba livia	ribosomal protein L3(RPL3)
102097114	SLC35A5	Columba livia	solute carrier family 35 member A5(SLC35A5)
102097923	WDR44	Columba livia	WD repeat domain 44(WDR44)
102097916	HAT1	Columba livia	histone acetyltransferase 1(HAT1)
107215890	COL4A3BP	Parus major	collagen type IV alpha 3 binding protein(COL4A3BP)
102093312	LOC102093312	Columba livia	SERTA domain-containing protein 2-like(LOC102093312)
102097105	BCAT1	Columba livia	branched chain amino acid transaminase 1(BCAT1)
102097109	CTPS2	Columba livia	CTP synthase 2(CTPS2)
102097107	VPS26B	Columba livia	VPS26, retromer complex component B(VPS26B)
102097931	FBXO21	Columba livia	F-box protein 21(FBXO21)
103895691	THOC2	Aptenodytes forsteri	THO complex 2(THOC2)
102098191	ZFR	Columba livia	zinc finger RNA binding protein(ZFR)
102094404	HCN1	Columba livia	hyperpolarization activated cyclic nucleotide gated potassium channel 1(HCN1)
102094405	PPAT	Columba livia	phosphoribosyl pyrophosphate amidotransferase(PPAT)
102094406	PAN3	Columba livia	PAN3 poly(A) specific ribonuclease subunit(PAN3)
102094407	RALGAPA1	Columba livia	Ral GTPase activating protein catalytic alpha subunit 1(RALGAPA1)
102098180	ARHGAP32	Columba livia	Rho GTPase activating protein 32(ARHGAP32)
102096808	POLDIP3	Columba livia	DNA polymerase delta interacting protein 3(POLDIP3)
103921670	CCDC181	Pygoscelis adeliae	coiled-coil domain containing 181(CCDC181)
102096810	NUDT4	Columba livia	nudix hydrolase 4(NUDT4)
102095033	TMF1	Columba livia	TATA element modulatory factor 1(TMF1)
102087657	TCF12	Columba livia	transcription factor 12(TCF12)
102096048	TM2D1	Columba livia	TM2 domain containing 1(TM2D1)
105402403	SLC9A9	Aquila chrysaetos canadensis	solute carrier family 9 member A9(SLC9A9)
102094412	LOC102094412	Columba livia	amyloid beta A4 precursor protein-binding family B member 3-like(LOC102094412)
102098185	MRPL19	Columba livia	mitochondrial ribosomal protein L19(MRPL19)
102096044	CIB2	Columba livia	calcium and integrin binding family member 2(CIB2)
102087652	PPID	Columba livia	peptidylprolyl isomerase D(PPID)
102095035	LOC102095035	Columba livia	PHD finger protein 13-like(LOC102095035)
104312211	LOC104312211	Haliaeetus albicilla	acidic leucine-rich nuclear phosphoprotein 32 family member B(LOC104312211)
102094418	CUL4A	Columba livia	cullin 4A(CUL4A)
102094416	LOC102094416	Columba livia	chromosome unknown open reading frame, human C2orf76(LOC102094416)
102087646	MAN1A2	Columba livia	mannosidase alpha class 1A member 2(MAN1A2)
102096037	NCMAP	Columba livia	non-compact myelin associated protein(NCMAP)
102087648	TOMM70	Columba livia	translocase of outer mitochondrial membrane 70(TOMM70)
102096034	TCERG1	Columba livia	transcription elongation regulator 1(TCERG1)
102094425	KPNB1	Columba livia	karyopherin subunit beta 1(KPNB1)
102098173	ADAM17	Columba livia	ADAM metallopeptidase domain 17(ADAM17)
102096033	SMARCC1	Columba livia	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)
102094423	CFAP100	Columba livia	cilia and flagella associated protein 100(CFAP100)
102094422	PRPF4B	Columba livia	pre-mRNA processing factor 4B(PRPF4B)
102098177	LOC102098177	Columba livia	ephrin type-A receptor 7(LOC102098177)
102095023	LOC102095023	Columba livia	chromosome unknown open reading frame, human C5orf15(LOC102095023)
102098179	FZD2	Columba livia	frizzled class receptor 2(FZD2)
102095024	APOO	Columba livia	apolipoprotein O(APOO)
102095009	SLC25A38	Columba livia	solute carrier family 25 member 38(SLC25A38)
102098160	IGF2BP2	Columba livia	insulin like growth factor 2 mRNA binding protein 2(IGF2BP2)
102096825	MAK	Columba livia	male germ cell associated kinase(MAK)
102087628	EXD2	Columba livia	exonuclease 3'-5' domain containing 2(EXD2)
102096025	MTURN	Columba livia	maturin, neural progenitor differentiation regulator homolog(MTURN)
102092291	ANKRD50	Columba livia	ankyrin repeat domain 50(ANKRD50)
102087636	SFI1	Columba livia	SFI1 centrin binding protein(SFI1)
102098169	CBFB	Columba livia	core-binding factor beta subunit(CBFB)
102087630	NECAB3	Columba livia	N-terminal EF-hand calcium binding protein 3(NECAB3)
102096022	KCTD20	Columba livia	potassium channel tetramerization domain containing 20(KCTD20)
102096838	TRIM32	Columba livia	tripartite motif containing 32(TRIM32)
102096836	ABCD2	Columba livia	ATP binding cassette subfamily D member 2(ABCD2)
102087617	NAPEPLD	Columba livia	N-acyl phosphatidylethanolamine phospholipase D(NAPEPLD)
104832652	TBC1D8B	Haliaeetus leucocephalus	TBC1 domain family member 8B(TBC1D8B)
102096845	ANKRD37	Columba livia	ankyrin repeat domain 37(ANKRD37)
104828282	UBE2N	Haliaeetus leucocephalus	ubiquitin conjugating enzyme E2 N(UBE2N)
102087621	MARCH7	Columba livia	membrane associated ring-CH-type finger 7(MARCH7)
102098158	DIXDC1	Columba livia	DIX domain containing 1(DIXDC1)
102096842	PLEKHA7	Columba livia	pleckstrin homology domain containing A7(PLEKHA7)
102098157	ARID1A	Columba livia	AT-rich interaction domain 1A(ARID1A)
102095007	GTF2H1	Columba livia	general transcription factor IIH subunit 1(GTF2H1)
102098150	PLCB1	Columba livia	phospholipase C beta 1(PLCB1)
102095005	LOC102095005	Columba livia	neuropeptide-like protein C4orf48 homolog(LOC102095005)
102095006	ANKRD17	Columba livia	ankyrin repeat domain 17(ANKRD17)
105411359	PIP4K2B	Aquila chrysaetos canadensis	phosphatidylinositol-5-phosphate 4-kinase type 2 beta(PIP4K2B)
102098141	BRD3	Columba livia	bromodomain containing 3(BRD3)
102092274	GXYLT2	Columba livia	glucoside xylosyltransferase 2(GXYLT2)
102096001	MXRA7	Columba livia	matrix remodeling associated 7(MXRA7)
102092277	TMEM168	Columba livia	transmembrane protein 168(TMEM168)
102096006	CMIP	Columba livia	c-Maf inducing protein(CMIP)
102087699	GNG2	Columba livia	G protein subunit gamma 2(GNG2)
102095074	UNC119	Columba livia	unc-119 lipid binding chaperone(UNC119)
102095077	PSIP1	Columba livia	PC4 and SFRS1 interacting protein 1(PSIP1)
102092271	ENKUR	Columba livia	enkurin, TRPC channel interacting protein(ENKUR)
102095073	IKZF2	Columba livia	IKAROS family zinc finger 2(IKZF2)
104832643	ZNF148	Haliaeetus leucocephalus	zinc finger protein 148(ZNF148)
102095072	MPHOSPH8	Columba livia	M-phase phosphoprotein 8(MPHOSPH8)
108502107	DHX15	Lepidothrix coronata	DEAH-box helicase 15(DHX15)
102092287	MCF2L	Columba livia	MCF.2 cell line derived transforming sequence like(MCF2L)
102098131	RAB26	Columba livia	RAB26, member RAS oncogene family(RAB26)
102092288	DDA1	Columba livia	DET1 and DDB1 associated 1(DDA1)
102098132	MKKS	Columba livia	McKusick-Kaufman syndrome(MKKS)
102098133	ERLIN2	Columba livia	ER lipid raft associated 2(ERLIN2)
102087685	MED14	Columba livia	mediator complex subunit 14(MED14)
102087684	kbtbd3	Columba livia	kelch repeat and BTB domain containing 3(KBTBD3)
102098135	OTUD7A	Columba livia	OTU deubiquitinase 7A(OTUD7A)
102095066	CD81	Columba livia	CD81 molecule(CD81)
102087686	CDADC1	Columba livia	cytidine and dCMP deaminase domain containing 1(CDADC1)
102098138	ETV1	Columba livia	ETS variant 1(ETV1)
102095063	PACS2	Columba livia	phosphofurin acidic cluster sorting protein 2(PACS2)
102095062	SSH1	Columba livia	slingshot protein phosphatase 1(SSH1)
102092282	CNOT6L	Columba livia	CCR4-NOT transcription complex subunit 6 like(CNOT6L)
102092249	PSMD5	Columba livia	proteasome 26S subunit, non-ATPase 5(PSMD5)
102092248	PUM2	Columba livia	pumilio RNA binding family member 2(PUM2)
102087674	RAB12	Columba livia	RAB12, member RAS oncogene family(RAB12)
102092256	CYTH3	Columba livia	cytohesin 3(CYTH3)
102092250	TTLL11	Columba livia	tubulin tyrosine ligase like 11(TTLL11)
102095053	NR3C1	Columba livia	nuclear receptor subfamily 3 group C member 1(NR3C1)
102095052	BRIP1	Columba livia	BRCA1 interacting protein C-terminal helicase 1(BRIP1)
102098125	ak5	Columba livia	adenylate kinase 5(AK5)
102092267	CABLES2	Columba livia	Cdk5 and Abl enzyme substrate 2(CABLES2)
102092268	WDR91	Columba livia	WD repeat domain 91(WDR91)
102087662	CAPN6	Columba livia	calpain 6(CAPN6)
102095040	PIP4K2B	Columba livia	phosphatidylinositol-5-phosphate 4-kinase type 2 beta(PIP4K2B)
102098219	WBP4	Columba livia	WW domain binding protein 4(WBP4)
102085576	TBC1D24	Columba livia	TBC1 domain family member 24(TBC1D24)
102098215	DMBX1	Columba livia	diencephalon/mesencephalon homeobox 1(DMBX1)
102088109	FAR1	Columba livia	fatty acyl-CoA reductase 1(FAR1)
102085572	HACL1	Columba livia	2-hydroxyacyl-CoA lyase 1(HACL1)
102098210	RUNX1T1	Columba livia	RUNX1 translocation partner 1(RUNX1T1)
102092241	ETS2	Columba livia	ETS proto-oncogene 2, transcription factor(ETS2)
101811242	TCEA1	Ficedula albicollis	transcription elongation factor A1(TCEA1)
102084439	HYKK	Columba livia	hydroxylysine kinase(HYKK)
102094490	NINL	Columba livia	ninein like(NINL)
102098229	FSCN1	Columba livia	fascin actin-bundling protein 1(FSCN1)
102084435	ANKRD54	Columba livia	ankyrin repeat domain 54(ANKRD54)
102085564	SEL1L	Columba livia	SEL1L ERAD E3 ligase adaptor subunit(SEL1L)
102084432	atf2	Columba livia	activating transcription factor 2(ATF2)
102084433	LRRC47	Columba livia	leucine rich repeat containing 47(LRRC47)
102094491	TRAF3IP1	Columba livia	TRAF3 interacting protein 1(TRAF3IP1)
102094480	RFXANK	Columba livia	regulatory factor X associated ankyrin containing protein(RFXANK)
102085597	LOC102085597	Columba livia	Golgi integral membrane protein 4(LOC102085597)
102087588	GPS1	Columba livia	G protein pathway suppressor 1(GPS1)
102084467	CEBPZ	Columba livia	CCAAT/enhancer binding protein zeta(CEBPZ)
102094488	RMND1	Columba livia	required for meiotic nuclear division 1 homolog(RMND1)
102092225	NMUR2	Columba livia	neuromedin U receptor 2(NMUR2)
104475679	DNAJC5	Chlamydotis macqueenii	DnaJ heat shock protein family (Hsp40) member C5(DNAJC5)
102085594	LOC102085594	Columba livia	chromosome unknown open reading frame, human C6orf106(LOC102085594)
102092222	SHROOM2	Columba livia	shroom family member 2(SHROOM2)
102084455	PI4K2B	Columba livia	phosphatidylinositol 4-kinase type 2 beta(PI4K2B)
102084453	KMT2A	Columba livia	lysine methyltransferase 2A(KMT2A)
102084459	AKAP10	Columba livia	A-kinase anchoring protein 10(AKAP10)
102084456	LIAS	Columba livia	lipoic acid synthetase(LIAS)
102087591	SMC1B	Columba livia	structural maintenance of chromosomes 1B(SMC1B)
105401747	MAP3K7	Aquila chrysaetos canadensis	mitogen-activated protein kinase kinase kinase 7(MAP3K7)
102085580	TRMT11	Columba livia	tRNA methyltransferase 11 homolog(TRMT11)
102094477	FARP1	Columba livia	FERM, ARH/RhoGEF and pleckstrin domain protein 1(FARP1)
102085582	CCNT2	Columba livia	cyclin T2(CCNT2)
102084450	CUNH11orf74	Columba livia	chromosome unknown C11orf74 homolog(CUNH11orf74)
102087595	USP45	Columba livia	ubiquitin specific peptidase 45(USP45)
102084451	LOC102084451	Columba livia	chromosome unknown open reading frame, human C18orf25(LOC102084451)
102092208	KIF21A	Columba livia	kinesin family member 21A(KIF21A)
102084449	SCOC	Columba livia	short coiled-coil protein(SCOC)
102088143	TRIM8	Columba livia	tripartite motif containing 8(TRIM8)
102092203	DPY19L3	Columba livia	dpy-19 like 3 (C. elegans)(DPY19L3)
102094463	KLHL41	Columba livia	kelch like family member 41(KLHL41)
102094464	PTPN5	Columba livia	protein tyrosine phosphatase, non-receptor type 5(PTPN5)
102088149	LOC102088149	Columba livia	zinc finger MYM-type protein 4(LOC102088149)
102084404	MAPRE2	Columba livia	microtubule associated protein RP/EB family member 2(MAPRE2)
102084403	LOC102084403	Columba livia	major facilitator superfamily domain-containing protein 1-like(LOC102084403)
102090312	USP53	Columba livia	ubiquitin specific peptidase 53(USP53)
102094461	HAUS3	Columba livia	HAUS augmin like complex subunit 3(HAUS3)
102090315	ROBO1	Columba livia	roundabout guidance receptor 1(ROBO1)
105407830	MPHOSPH6	Aquila chrysaetos canadensis	M-phase phosphoprotein 6(MPHOSPH6)
102094457	LOC102094457	Columba livia	phosphatidylinositide phosphatase SAC2(LOC102094457)
102088133	LOC102088133	Columba livia	C-Jun-amino-terminal kinase-interacting protein 3(LOC102088133)
102088136	WDR35	Columba livia	WD repeat domain 35(WDR35)
102088138	TBC1D32	Columba livia	TBC1 domain family member 32(TBC1D32)
102096851	CFL2	Columba livia	cofilin 2(CFL2)
102090303	DYM	Columba livia	dymeclin(DYM)
102090304	UBE2W	Columba livia	ubiquitin conjugating enzyme E2 W (putative)(UBE2W)
102090301	ERO1B	Columba livia	endoplasmic reticulum oxidoreductase 1 beta(ERO1B)
102090302	PPP6R3	Columba livia	protein phosphatase 6 regulatory subunit 3(PPP6R3)
102086095	AKR1A1	Columba livia	aldo-keto reductase family 1 member A1(AKR1A1)
102088123	YWHAE	Columba livia	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon(YWHAE)
102088122	UBE2J1	Columba livia	ubiquitin conjugating enzyme E2 J1(UBE2J1)
102094447	DPYSL2	Columba livia	dihydropyrimidinase like 2(DPYSL2)
102086098	DGKG	Columba livia	diacylglycerol kinase gamma(DGKG)
102096887	KLHL17	Columba livia	kelch like family member 17(KLHL17)
102090335	WDR17	Columba livia	WD repeat domain 17(WDR17)
102084421	TRAK2	Columba livia	trafficking kinesin protein 2(TRAK2)
102088128	ANKHD1	Columba livia	ankyrin repeat and KH domain containing 1(ANKHD1)
102096883	ARL2BP	Columba livia	ADP ribosylation factor like GTPase 2 binding protein(ARL2BP)
102088127	CACNA1G	Columba livia	calcium voltage-gated channel subunit alpha1 G(CACNA1G)
102096885	UBE2E3	Columba livia	ubiquitin conjugating enzyme E2 E3(UBE2E3)
102090342	BIRC2	Columba livia	baculoviral IAP repeat containing 2(BIRC2)
102090341	PPP2R2C	Columba livia	protein phosphatase 2 regulatory subunit Bgamma(PPP2R2C)
102094438	CXADR	Columba livia	coxsackie virus and adenovirus receptor(CXADR)
105407819	USP10	Aquila chrysaetos canadensis	ubiquitin specific peptidase 10(USP10)
102094435	SLC6A17	Columba livia	solute carrier family 6 member 17(SLC6A17)
102088111	MYT1	Columba livia	myelin transcription factor 1(MYT1)
102096870	WAPL	Columba livia	WAPL cohesin release factor(WAPL)
102094433	CLPTM1L	Columba livia	CLPTM1 like(CLPTM1L)
102088113	ATP5C1	Columba livia	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1(ATP5C1)
102094431	LOC102094431	Columba livia	calcium-dependent secretion activator 1(LOC102094431)
102088119	FIP1L1	Columba livia	factor interacting with PAPOLA and CPSF1(FIP1L1)
103915244	RAB14	Pygoscelis adeliae	RAB14, member RAS oncogene family(RAB14)
102084415	LYPD1	Columba livia	LY6/PLAUR domain containing 1(LYPD1)
102090333	FAM92A	Columba livia	family with sequence similarity 92 member A(FAM92A)
102090331	DHCR24	Columba livia	24-dehydrocholesterol reductase(DHCR24)
102086070	SRD5A1	Columba livia	steroid 5 alpha-reductase 1(SRD5A1)
102086071	MICU1	Columba livia	mitochondrial calcium uptake 1(MICU1)
102088181	MYH7B	Columba livia	myosin heavy chain 7B(MYH7B)
102088183	SUMO2	Columba livia	small ubiquitin-like modifier 2(SUMO2)
102097951	PLXNC1	Columba livia	plexin C1(PLXNC1)
102097953	PTPRN2	Columba livia	protein tyrosine phosphatase, receptor type N2(PTPRN2)
102090359	ARMT1	Columba livia	acidic residue methyltransferase 1(ARMT1)
102093370	SLC7A1	Columba livia	solute carrier family 7 member 1(SLC7A1)
102086984	THSD7B	Columba livia	thrombospondin type 1 domain containing 7B(THSD7B)
102097955	XPA	Columba livia	XPA, DNA damage recognition and repair factor(XPA)
104411074	cpeb3	Nestor notabilis	cytoplasmic polyadenylation element binding protein 3(CPEB3)
102093372	CAMKK1	Columba livia	calcium/calmodulin dependent protein kinase kinase 1(CAMKK1)
102090356	EML5	Columba livia	echinoderm microtubule associated protein like 5(EML5)
102088185	FAM13B	Columba livia	family with sequence similarity 13 member B(FAM13B)
102086078	NFKB1	Columba livia	nuclear factor kappa B subunit 1(NFKB1)
102086980	NSF	Columba livia	N-ethylmaleimide sensitive factor, vesicle fusing ATPase(NSF)
102091114	ZNF292	Columba livia	zinc finger protein 292(ZNF292)
102088187	LIMK2	Columba livia	LIM domain kinase 2(LIMK2)
102088188	ABI2	Columba livia	abl interactor 2(ABI2)
102097045	EPB41	Columba livia	erythrocyte membrane protein band 4.1(EPB41)
102086082	PPP1CC	Columba livia	protein phosphatase 1 catalytic subunit gamma(PPP1CC)
102088171	tmem150c	Columba livia	transmembrane protein 150C(TMEM150C)
102090354	PRL	Columba livia	prolactin(PRL)
102090355	LOC102090355	Columba livia	uncharacterized LOC102090355(LOC102090355)
102086969	RNF38	Columba livia	ring finger protein 38(RNF38)
102086976	GNPNAT1	Columba livia	glucosamine-phosphate N-acetyltransferase 1(GNPNAT1)
102086977	TAF2	Columba livia	TATA-box binding protein associated factor 2(TAF2)
102093360	PTDSS1	Columba livia	phosphatidylserine synthase 1(PTDSS1)
102097944	ELOVL4	Columba livia	ELOVL fatty acid elongase 4(ELOVL4)
103897809	EIF3F	Aptenodytes forsteri	eukaryotic translation initiation factor 3 subunit F(EIF3F)
102086088	ZNFX1	Columba livia	zinc finger NFX1-type containing 1(ZNFX1)
102093364	cpa6	Columba livia	carboxypeptidase A6(CPA6)
102088173	WDR47	Columba livia	WD repeat domain 47(WDR47)
102088174	HS2ST1	Columba livia	heparan sulfate 2-O-sulfotransferase 1(HS2ST1)
102086089	SYT13	Columba livia	synaptotagmin 13(SYT13)
102097051	IFNGR2	Columba livia	interferon gamma receptor 2 (interferon gamma transducer 1)(IFNGR2)
102091103	CNTNAP5	Columba livia	contactin associated protein like 5(CNTNAP5)
102093368	KIAA1217	Columba livia	KIAA1217 ortholog(KIAA1217)
102093369	LMBR1	Columba livia	limb development membrane protein 1(LMBR1)
102086083	LOC102086083	Columba livia	protein phosphatase 1 regulatory subunit 21(LOC102086083)
102088177	SERPINH1	Columba livia	serpin family H member 1(SERPINH1)
102086085	CC2D1B	Columba livia	coiled-coil and C2 domain containing 1B(CC2D1B)
102093367	LOC102093367	Columba livia	uncharacterized LOC102093367(LOC102093367)
102090383	PARP8	Columba livia	poly(ADP-ribose) polymerase family member 8(PARP8)
102085506	MLF1	Columba livia	myeloid leukemia factor 1(MLF1)
102090384	FBXL5	Columba livia	F-box and leucine rich repeat protein 5(FBXL5)
102085508	DMD	Columba livia	dystrophin(DMD)
102085509	LUC7L	Columba livia	LUC7 like(LUC7L)
102097975	TMX4	Columba livia	thioredoxin related transmembrane protein 4(TMX4)
102090379	ZNRF3	Columba livia	zinc and ring finger 3(ZNRF3)
102086058	OXR1	Columba livia	oxidation resistance 1(OXR1)
103893587	MAPKAPK2	Aptenodytes forsteri	mitogen-activated protein kinase-activated protein kinase 2(MAPKAPK2)
102097027	ELMSAN1	Columba livia	ELM2 and Myb/SANT domain containing 1(ELMSAN1)
102097021	PITX3	Columba livia	paired like homeodomain 3(PITX3)
102093356	FBRSL1	Columba livia	fibrosin like 1(FBRSL1)
102089693	IARS	Columba livia	isoleucyl-tRNA synthetase(IARS)
102086055	rab41	Columba livia	RAB41, member RAS oncogene family(RAB41)
102088150	GRIK3	Columba livia	glutamate ionotropic receptor kainate type subunit 3(GRIK3)
102090372	HNRNPH3	Columba livia	heterogeneous nuclear ribonucleoprotein H3(HNRNPH3)
102097959	CLK1	Columba livia	CDC like kinase 1(CLK1)
102097958	GTF2A2	Columba livia	general transcription factor IIA subunit 2(GTF2A2)
102086994	MYZAP	Columba livia	myocardial zonula adherens protein(MYZAP)
102097964	HERPUD1	Columba livia	homocysteine inducible ER protein with ubiquitin like domain 1(HERPUD1)
102097965	LIMS2	Columba livia	LIM zinc finger domain containing 2(LIMS2)
102085504	ASRGL1	Columba livia	asparaginase like 1(ASRGL1)
102097963	KMT2C	Columba livia	lysine methyltransferase 2C(KMT2C)
