From	To	Species	Gene Name
102093989	SREK1	Columba livia	splicing regulatory glutamic acid and lysine rich protein 1(SREK1)
102096267	SCN3B	Columba livia	sodium voltage-gated channel beta subunit 3(SCN3B)
102093988	KBTBD8	Columba livia	kelch repeat and BTB domain containing 8(KBTBD8)
102092469	PDPK1	Columba livia	3-phosphoinositide dependent protein kinase 1(PDPK1)
102090599	AP4E1	Columba livia	adaptor related protein complex 4 epsilon 1 subunit(AP4E1)
103919077	SSR1	Pygoscelis adeliae	signal sequence receptor subunit 1(SSR1)
102096263	LUM	Columba livia	lumican(LUM)
102088336	ACAA1	Columba livia	acetyl-CoA acyltransferase 1(ACAA1)
102096658	GRK3	Columba livia	G protein-coupled receptor kinase 3(GRK3)
102087379	LOC102087379	Columba livia	tubulin alpha-5 chain(LOC102087379)
102097705	BCL10	Columba livia	B-cell CLL/lymphoma 10(BCL10)
102097709	FAM208A	Columba livia	family with sequence similarity 208 member A(FAM208A)
102093994	FAM91A1	Columba livia	family with sequence similarity 91 member A1(FAM91A1)
102093581	RPS12	Columba livia	ribosomal protein S12(RPS12)
102095830	TSSC1	Columba livia	tumor suppressing subtransferable candidate 1(TSSC1)
102085299	LHX3	Columba livia	LIM homeobox 3(LHX3)
102097722	BSN	Columba livia	bassoon presynaptic cytomatrix protein(BSN)
102093589	HEXA	Columba livia	hexosaminidase subunit alpha(HEXA)
102093588	TRIM37	Columba livia	tripartite motif containing 37(TRIM37)
102096276	SMIM13	Columba livia	small integral membrane protein 13(SMIM13)
102085298	PHACTR1	Columba livia	phosphatase and actin regulator 1(PHACTR1)
102093583	STX17	Columba livia	syntaxin 17(STX17)
102087347	KPNA4	Columba livia	karyopherin subunit alpha 4(KPNA4)
102096688	MURC	Columba livia	muscle related coiled-coil protein(MURC)
102088329	FAM184A	Columba livia	family with sequence similarity 184 member A(FAM184A)
102093579	SPR	Columba livia	sepiapterin reductase (7,8-dihydrobiopterin:NADP+ oxidoreductase)(SPR)
102084228	PACSIN2	Columba livia	protein kinase C and casein kinase substrate in neurons 2(PACSIN2)
102096681	LOC102096681	Columba livia	CAP-Gly domain-containing linker protein 1(LOC102096681)
102095827	UPF1	Columba livia	UPF1, RNA helicase and ATPase(UPF1)
102087340	TELO2	Columba livia	telomere maintenance 2(TELO2)
104843136	FKBP14	Haliaeetus leucocephalus	FK506 binding protein 14(FKBP14)
102096683	ITPR2	Columba livia	inositol 1,4,5-trisphosphate receptor type 2(ITPR2)
102092461	EXOC7	Columba livia	exocyst complex component 7(EXOC7)
102093065	CDK8	Columba livia	cyclin dependent kinase 8(CDK8)
102087342	ST6GAL2	Columba livia	ST6 beta-galactoside alpha-2,6-sialyltransferase 2(ST6GAL2)
102092449	TROVE2	Columba livia	TROVE domain family member 2(TROVE2)
102096289	LRRK2	Columba livia	leucine rich repeat kinase 2(LRRK2)
102088992	EPHB3	Columba livia	EPH receptor B3(EPHB3)
105409813	FAM109B	Aquila chrysaetos canadensis	family with sequence similarity 109 member B(FAM109B)
102096283	ENO1	Columba livia	enolase 1(ENO1)
102093182	LOC102093182	Columba livia	tubulin alpha-4 chain(LOC102093182)
102084213	TOM1	Columba livia	target of myb1 membrane trafficking protein(TOM1)
102096678	TMX3	Columba livia	thioredoxin related transmembrane protein 3(TMX3)
102084211	NUDT15	Columba livia	nudix hydrolase 15(NUDT15)
102093076	AP1G1	Columba livia	adaptor related protein complex 1 gamma 1 subunit(AP1G1)
102093077	GOT2	Columba livia	glutamic-oxaloacetic transaminase 2(GOT2)
102088310	WDR1	Columba livia	WD repeat domain 1(WDR1)
102096670	PCDH17	Columba livia	protocadherin 17(PCDH17)
102095816	ACADL	Columba livia	acyl-CoA dehydrogenase, long chain(ACADL)
102087351	TRDMT1	Columba livia	tRNA aspartic acid methyltransferase 1(TRDMT1)
102095814	RAB8B	Columba livia	RAB8B, member RAS oncogene family(RAB8B)
102087355	CTDSPL	Columba livia	CTD small phosphatase like(CTDSPL)
102084241	RGS9	Columba livia	regulator of G-protein signaling 9(RGS9)
102090908	UBAP1	Columba livia	ubiquitin associated protein 1(UBAP1)
102093049	PTK2	Columba livia	protein tyrosine kinase 2(PTK2)
102090551	FAM214A	Columba livia	family with sequence similarity 214 member A(FAM214A)
102086273	LRP8	Columba livia	LDL receptor related protein 8(LRP8)
102093046	GDPD1	Columba livia	glycerophosphodiester phosphodiesterase domain containing 1(GDPD1)
102090904	TRHR	Columba livia	thyrotropin releasing hormone receptor(TRHR)
106885403	EPB41L1	Calidris pugnax	erythrocyte membrane protein band 4.1 like 1(EPB41L1)
102090903	SIX3	Columba livia	SIX homeobox 3(SIX3)
102089437	CIPC	Columba livia	CLOCK interacting pacemaker(CIPC)
102083865	TJP1	Columba livia	tight junction protein 1(TJP1)
102089438	CREG1	Columba livia	cellular repressor of E1A stimulated genes 1(CREG1)
102090901	LOC102090901	Columba livia	proactivator polypeptide(LOC102090901)
102093041	GLCE	Columba livia	glucuronic acid epimerase(GLCE)
105404222	TNS1	Aquila chrysaetos canadensis	tensin 1(TNS1)
102089022	LOC102089022	Columba livia	torsin-1A(LOC102089022)
105402274	TMEM254	Aquila chrysaetos canadensis	transmembrane protein 254(TMEM254)
102083504	LOC102083504	Columba livia	uncharacterized LOC102083504(LOC102083504)
102083508	LOC102083508	Columba livia	cytochrome c oxidase subunit 7A-related protein, mitochondrial(LOC102083508)
102084634	GNG12	Columba livia	G protein subunit gamma 12(GNG12)
102093934	MFF	Columba livia	mitochondrial fission factor(MFF)
102088903	KMT2E	Columba livia	lysine methyltransferase 2E(KMT2E)
102098424	BAZ1B	Columba livia	bromodomain adjacent to zinc finger domain 1B(BAZ1B)
102090561	CCDC117	Columba livia	coiled-coil domain containing 117(CCDC117)
102085760	HINT3	Columba livia	histidine triad nucleotide binding protein 3(HINT3)
102086286	U2AF1	Columba livia	U2 small nuclear RNA auxiliary factor 1(U2AF1)
102086287	ZZEF1	Columba livia	zinc finger ZZ-type and EF-hand domain containing 1(ZZEF1)
102096690	MAP7	Columba livia	microtubule associated protein 7(MAP7)
102096691	AK9	Columba livia	adenylate kinase 9(AK9)
102093056	SCN1A	Columba livia	sodium voltage-gated channel alpha subunit 1(SCN1A)
102093951	RPH3AL	Columba livia	rabphilin 3A-like (without C2 domains)(RPH3AL)
102093950	SLC31A1	Columba livia	solute carrier family 31 member 1(SLC31A1)
102089423	NR5A2	Columba livia	nuclear receptor subfamily 5 group A member 2(NR5A2)
102098409	TNRC18	Columba livia	trinucleotide repeat containing 18(TNRC18)
102083875	BPTF	Columba livia	bromodomain PHD finger transcription factor(BPTF)
105401960	KIAA1147	Aquila chrysaetos canadensis	KIAA1147 ortholog(KIAA1147)
102084239	CFLAR	Columba livia	CASP8 and FADD like apoptosis regulator(CFLAR)
102089427	CASP3	Columba livia	caspase 3(CASP3)
102084232	QKI	Columba livia	QKI, KH domain containing RNA binding(QKI)
102084234	LOC102084234	Columba livia	actin-related protein 3(LOC102084234)
102091805	SNX4	Columba livia	sorting nexin 4(SNX4)
102098415	BCCIP	Columba livia	BRCA2 and CDKN1A interacting protein(BCCIP)
102093961	MIB1	Columba livia	mindbomb E3 ubiquitin protein ligase 1(MIB1)
102093157	LOXL1	Columba livia	lysyl oxidase like 1(LOXL1)
102084648	NOXRED1	Columba livia	NADP dependent oxidoreductase domain containing 1(NOXRED1)
102089410	ARRDC4	Columba livia	arrestin domain containing 4(ARRDC4)
102093026	TTC14	Columba livia	tetratricopeptide repeat domain 14(TTC14)
102093153	NCEH1	Columba livia	neutral cholesterol ester hydrolase 1(NCEH1)
102086255	MED10	Columba livia	mediator complex subunit 10(MED10)
102085792	TAGLN3	Columba livia	transgelin 3(TAGLN3)
102093027	LOC102093027	Columba livia	tubulin beta-1 chain(LOC102093027)
102084261	LOC102084261	Columba livia	probable hydrolase PNKD(LOC102084261)
102089419	DGCR8	Columba livia	DGCR8, microprocessor complex subunit(DGCR8)
105407653	JMJD6	Aquila chrysaetos canadensis	arginine demethylase and lysine hydroxylase(JMJD6)
102084266	CLGN	Columba livia	calmegin(CLGN)
102093151	CHMP2B	Columba livia	charged multivesicular body protein 2B(CHMP2B)
102093020	FBXO31	Columba livia	F-box protein 31(FBXO31)
102089005	PCNX2	Columba livia	pecanex homolog 2 (Drosophila)(PCNX2)
102083879	MIGA2	Columba livia	mitoguardin 2(MIGA2)
102089000	LOC102089000	Columba livia	netrin-4(LOC102089000)
102073274	MEIS2	Zonotrichia albicollis	Meis homeobox 2(MEIS2)
102083525	ISCU	Columba livia	iron-sulfur cluster assembly enzyme(ISCU)
102090187	MYO5C	Columba livia	myosin VC(MYO5C)
102090568	SPTLC2	Columba livia	serine palmitoyltransferase long chain base subunit 2(SPTLC2)
102090182	FTSJ3	Columba livia	FtsJ homolog 3(FTSJ3)
102090569	FMN1	Columba livia	formin 1(FMN1)
102093145	DNAL4	Columba livia	dynein axonemal light chain 4(DNAL4)
102093143	RRAGC	Columba livia	Ras related GTP binding C(RRAGC)
102090931	HSCB	Columba livia	HscB mitochondrial iron-sulfur cluster cochaperone(HSCB)
102089409	GPR107	Columba livia	G protein-coupled receptor 107(GPR107)
104325103	MYH10	Haliaeetus albicilla	myosin heavy chain 10(MYH10)
102083895	MIER1	Columba livia	MIER1 transcriptional regulator(MIER1)
102085789	PKNOX1	Columba livia	PBX/knotted 1 homeobox 1(PKNOX1)
102084259	TRAFD1	Columba livia	TRAF-type zinc finger domain containing 1(TRAFD1)
105400010	EOGT	Aquila chrysaetos canadensis	EGF domain specific O-linked N-acetylglucosamine transferase(EOGT)
102083520	LOC102083520	Columba livia	chromosome unknown open reading frame, human C4orf32(LOC102083520)
102091828	AMMECR1	Columba livia	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1(AMMECR1)
102083888	HERC1	Columba livia	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1(HERC1)
102090175	TTC8	Columba livia	tetratricopeptide repeat domain 8(TTC8)
102089010	AGO4	Columba livia	argonaute 4, RISC catalytic component(AGO4)
102090177	TBC1D23	Columba livia	TBC1 domain family member 23(TBC1D23)
104034471	PELI1	Pelecanus crispus	pellino E3 ubiquitin protein ligase 1(PELI1)
102084662	MFN1	Columba livia	mitofusin 1(MFN1)
102093029	IDE	Columba livia	insulin degrading enzyme(IDE)
102090579	TMEM170A	Columba livia	transmembrane protein 170A(TMEM170A)
102084664	EBAG9	Columba livia	estrogen receptor binding site associated, antigen, 9(EBAG9)
103908593	LOC103908593	Aptenodytes forsteri	glycerol-3-phosphate dehydrogenase 1-like protein(LOC103908593)
102093966	LOC102093966	Columba livia	cytochrome b-c1 complex subunit 7(LOC102093966)
105399632	FNBP1L	Aquila chrysaetos canadensis	formin binding protein 1 like(FNBP1L)
102093139	CBX1	Columba livia	chromobox 1(CBX1)
102091826	LOC102091826	Columba livia	protein-lysine methyltransferase METTL21E(LOC102091826)
102093965	TOLLIP	Columba livia	toll interacting protein(TOLLIP)
102085735	TP53I11	Columba livia	tumor protein p53 inducible protein 11(TP53I11)
102089479	SNX14	Columba livia	sorting nexin 14(SNX14)
102090941	TBL1X	Columba livia	transducin beta like 1X-linked(TBL1X)
102089062	FAM162A	Columba livia	family with sequence similarity 162 member A(FAM162A)
102085731	BTF3L4	Columba livia	basic transcription factor 3 like 4(BTF3L4)
102093004	RBM33	Columba livia	RNA binding motif protein 33(RBM33)
102092401	SORBS2	Columba livia	sorbin and SH3 domain containing 2(SORBS2)
102093135	PDZD7	Columba livia	PDZ domain containing 7(PDZD7)
102084282	SYNRG	Columba livia	synergin gamma(SYNRG)
102089476	TCP11L1	Columba livia	t-complex 11 like 1(TCP11L1)
102084669	SMURF2	Columba livia	SMAD specific E3 ubiquitin protein ligase 2(SMURF2)
102093002	NCAM1	Columba livia	neural cell adhesion molecule 1(NCAM1)
102097785	SSFA2	Columba livia	sperm specific antigen 2(SSFA2)
102084678	CALD1	Columba livia	caldesmon 1(CALD1)
102090503	CSNK2A2	Columba livia	casein kinase 2 alpha 2(CSNK2A2)
102084676	UPF2	Columba livia	UPF2 regulator of nonsense transcripts homolog (yeast)(UPF2)
102088945	ACSL4	Columba livia	acyl-CoA synthetase long-chain family member 4(ACSL4)
102098463	ATP8A1	Columba livia	ATPase phospholipid transporting 8A1(ATP8A1)
102090121	WTAP	Columba livia	Wilms tumor 1 associated protein(WTAP)
102098465	TMED10	Columba livia	transmembrane p24 trafficking protein 10(TMED10)
102098461	NAV3	Columba livia	neuron navigator 3(NAV3)
102090508	DPM2	Columba livia	dolichyl-phosphate mannosyltransferase subunit 2, regulatory(DPM2)
102089072	ERGIC1	Columba livia	endoplasmic reticulum-golgi intermediate compartment 1(ERGIC1)
102084278	SIPA1L1	Columba livia	signal induced proliferation associated 1 like 1(SIPA1L1)
102089461	CCPG1	Columba livia	cell cycle progression 1(CCPG1)
102088927	RTN1	Columba livia	reticulon 1(RTN1)
103903283	FLNB	Aptenodytes forsteri	filamin B(FLNB)
102089462	DIRC2	Columba livia	disrupted in renal carcinoma 2(DIRC2)
102088926	SETD3	Columba livia	SET domain containing 3(SETD3)
102093010	STON2	Columba livia	stonin 2(STON2)
102093125	DDX46	Columba livia	DEAD-box helicase 46(DDX46)
102093118	COG6	Columba livia	component of oligomeric golgi complex 6(COG6)
102084684	LOC102084684	Columba livia	uncharacterized LOC102084684(LOC102084684)
102088936	PPP3CC	Columba livia	protein phosphatase 3 catalytic subunit gamma(PPP3CC)
102084683	HOMER2	Columba livia	homer scaffolding protein 2(HOMER2)
102098455	ITGA6	Columba livia	integrin subunit alpha 6(ITGA6)
102093008	ATP2A3	Columba livia	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3(ATP2A3)
102097799	XRCC5	Columba livia	X-ray repair cross complementing 5(XRCC5)
102085718	WBP2NL	Columba livia	WBP2 N-terminal like(WBP2NL)
102083823	TMBIM4	Columba livia	transmembrane BAX inhibitor motif containing 4(TMBIM4)
105407625	TRIM47	Aquila chrysaetos canadensis	tripartite motif containing 47(TRIM47)
102085714	CHD5	Columba livia	chromodomain helicase DNA binding protein 5(CHD5)
102090963	CARD19	Columba livia	caspase recruitment domain family member 19(CARD19)
102085753	ANKRD28	Columba livia	ankyrin repeat domain 28(ANKRD28)
102092913	DUSP7	Columba livia	dual specificity phosphatase 7(DUSP7)
102085754	MRPS22	Columba livia	mitochondrial ribosomal protein S22(MRPS22)
104323240	NIPAL3	Haliaeetus albicilla	NIPA like domain containing 3(NIPAL3)
102085757	SLC25A29	Columba livia	solute carrier family 25 member 29(SLC25A29)
102090966	LYSMD2	Columba livia	LysM domain containing 2(LYSMD2)
102086293	FAM98A	Columba livia	family with sequence similarity 98 member A(FAM98A)
102097266	GAB2	Columba livia	GRB2 associated binding protein 2(GAB2)
102088915	STRN	Columba livia	striatin(STRN)
108496649	TTYH3	Lepidothrix coronata	tweety family member 3(TTYH3)
102090523	ACER3	Columba livia	alkaline ceramidase 3(ACER3)
102088923	FAM234B	Columba livia	family with sequence similarity 234 member B(FAM234B)
102085747	PES1	Columba livia	pescadillo ribosomal biogenesis factor 1(PES1)
102083836	APOOL	Columba livia	apolipoprotein O like(APOOL)
102090126	SMAD7	Columba livia	SMAD family member 7(SMAD7)
102084299	POLG2	Columba livia	DNA polymerase gamma 2, accessory subunit(POLG2)
102085740	TBC1D19	Columba livia	TBC1 domain family member 19(TBC1D19)
102089446	NRDE2	Columba livia	NRDE-2, necessary for RNA interference, domain containing(NRDE2)
102092902	AFTPH	Columba livia	aftiphilin(AFTPH)
102090979	RBM26	Columba livia	RNA binding motif protein 26(RBM26)
102093930	SPRED2	Columba livia	sprouty related EVH1 domain containing 2(SPRED2)
102084291	RCOR1	Columba livia	REST corepressor 1(RCOR1)
102092906	DERL1	Columba livia	derlin 1(DERL1)
102088395	SON	Columba livia	SON DNA binding protein(SON)
102088396	ELAVL4	Columba livia	ELAV like RNA binding protein 4(ELAVL4)
102084295	PDHB	Columba livia	pyruvate dehydrogenase (lipoamide) beta(PDHB)
102089441	PURA	Columba livia	purine rich element binding protein A(PURA)
102097271	CHP1	Columba livia	calcineurin like EF-hand protein 1(CHP1)
102092909	FAM219A	Columba livia	family with sequence similarity 219 member A(FAM219A)
103899987	EIF5A2	Aptenodytes forsteri	eukaryotic translation initiation factor 5A2(EIF5A2)
102090536	NRSN1	Columba livia	neurensin 1(NRSN1)
102090537	SPATA7	Columba livia	spermatogenesis associated 7(SPATA7)
102093921	ZFX	Columba livia	zinc finger protein, X-linked(ZFX)
102096203	GTPBP1	Columba livia	GTP binding protein 1(GTPBP1)
102090539	LOC102090539	Columba livia	S1 RNA-binding domain-containing protein 1(LOC102090539)
102085738	GPBP1L1	Columba livia	GC-rich promoter binding protein 1 like 1(GPBP1L1)
102089059	CUL4B	Columba livia	cullin 4B(CUL4B)
102090130	THRAP3	Columba livia	thyroid hormone receptor associated protein 3(THRAP3)
102085737	SIK3	Columba livia	SIK family kinase 3(SIK3)
105407605	SLC25A19	Aquila chrysaetos canadensis	solute carrier family 25 member 19(SLC25A19)
102090132	DNAH12	Columba livia	dynein axonemal heavy chain 12(DNAH12)
102083849	CLCN4	Columba livia	chloride voltage-gated channel 4(CLCN4)
102089054	NOC3L	Columba livia	NOC3 like DNA replication regulator(NOC3L)
102090982	nphp1	Columba livia	nephrocystin 1(NPHP1)
102087789	RCOR3	Columba livia	REST corepressor 3(RCOR3)
102085402	ABHD14A	Columba livia	abhydrolase domain containing 14A(ABHD14A)
105415956	KHDRBS3	Aquila chrysaetos canadensis	KH RNA binding domain containing, signal transduction associated 3(KHDRBS3)
102085405	IFNGR1	Columba livia	interferon gamma receptor 1(IFNGR1)
104319424	LOC104319424	Haliaeetus albicilla	kelch-like protein 13(LOC104319424)
102087780	CCNC	Columba livia	cyclin C(CCNC)
102098471	SLU7	Columba livia	SLU7 homolog, splicing factor(SLU7)
102085820	NUP50	Columba livia	nucleoporin 50(NUP50)
102091084	SYBU	Columba livia	syntabulin(SYBU)
102092946	PTPRS	Columba livia	protein tyrosine phosphatase, receptor type S(PTPRS)
102085822	CR1	Columba livia	complement C3b/C4b receptor 1 (Knops blood group)(CR1)
102092139	ELAC2	Columba livia	elaC ribonuclease Z 2(ELAC2)
102085016	PIAS2	Columba livia	protein inhibitor of activated STAT 2(PIAS2)
102098089	TMEM266	Columba livia	transmembrane protein 266(TMEM266)
105405497	kras	Aquila chrysaetos canadensis	KRAS proto-oncogene, GTPase(KRAS)
102097475	GFRA1	Columba livia	GDNF family receptor alpha 1(GFRA1)
104564809	CASK	Tinamus guttatus	calcium/calmodulin dependent serine protein kinase(CASK)
102098070	REPS1	Columba livia	RALBP1 associated Eps domain containing 1(REPS1)
102085410	MOV10	Columba livia	Mov10 RISC complex RNA helicase(MOV10)
102092134	CCDC126	Columba livia	coiled-coil domain containing 126(CCDC126)
102098484	LOC102098484	Columba livia	uncharacterized LOC102098484(LOC102098484)
102098483	SNX9	Columba livia	sorting nexin 9(SNX9)
102085827	LOC102085827	Columba livia	zinc finger protein 777-like(LOC102085827)
102098480	sgpp1	Columba livia	sphingosine-1-phosphate phosphatase 1(SGPP1)
102085833	CCDC88A	Columba livia	coiled-coil domain containing 88A(CCDC88A)
102097468	SLC25A42	Columba livia	solute carrier family 25 member 42(SLC25A42)
102091095	OSBPL8	Columba livia	oxysterol binding protein like 8(OSBPL8)
102085831	CAMSAP1	Columba livia	calmodulin regulated spectrin associated protein 1(CAMSAP1)
102097465	SLC7A6OS	Columba livia	solute carrier family 7 member 6 opposite strand(SLC7A6OS)
102085007	ATXN2	Columba livia	ataxin 2(ATXN2)
102091090	ZC2HC1A	Columba livia	zinc finger C2HC-type containing 1A(ZC2HC1A)
102098078	RIOK1	Columba livia	RIO kinase 1(RIOK1)
102091480	ERAL1	Columba livia	Era like 12S mitochondrial rRNA chaperone 1(ERAL1)
102091889	CHMP7	Columba livia	charged multivesicular body protein 7(CHMP7)
102092164	WSB1	Columba livia	WD repeat and SOCS box containing 1(WSB1)
102091483	LOC102091483	Columba livia	cytochrome c oxidase assembly protein COX11, mitochondrial(LOC102091483)
102092166	DIP2A	Columba livia	disco interacting protein 2 homolog A(DIP2A)
102091487	AKAP13	Columba livia	A-kinase anchoring protein 13(AKAP13)
105404296	TMEM169	Aquila chrysaetos canadensis	transmembrane protein 169(TMEM169)
102098495	TSPAN13	Columba livia	tetraspanin 13(TSPAN13)
102092169	GET4	Columba livia	golgi to ER traffic protein 4(GET4)
102092920	RPL7L1	Columba livia	ribosomal protein L7 like 1(RPL7L1)
102086204	ZNF827	Columba livia	zinc finger protein 827(ZNF827)
102085038	MRPL15	Columba livia	mitochondrial ribosomal protein L15(MRPL15)
102097499	PAPPA	Columba livia	pappalysin 1(PAPPA)
102090998	TMEM132B	Columba livia	transmembrane protein 132B(TMEM132B)
102093202	GSE1	Columba livia	Gse1 coiled-coil protein(GSE1)
102092927	KAT7	Columba livia	lysine acetyltransferase 7(KAT7)
102086200	USP47	Columba livia	ubiquitin specific peptidase 47(USP47)
102098992	AP1AR	Columba livia	adaptor related protein complex 1 associated regulatory protein(AP1AR)
102097493	CLDN1	Columba livia	claudin 1(CLDN1)
102091892	RAC1	Columba livia	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)(RAC1)
102095111	GLCCI1	Columba livia	glucocorticoid induced 1(GLCCI1)
102085434	LOC102085434	Columba livia	acyl-coenzyme A thioesterase 1(LOC102085434)
102086602	PTPRA	Columba livia	protein tyrosine phosphatase, receptor type A(PTPRA)
102086603	PHF3	Columba livia	PHD finger protein 3(PHF3)
102085804	INSR	Columba livia	insulin receptor(INSR)
102092153	RIDA	Columba livia	reactive intermediate imine deaminase A homolog(RIDA)
102092152	SRSF11	Columba livia	serine and arginine rich splicing factor 11(SRSF11)
102091498	MEAF6	Columba livia	MYST/Esa1 associated factor 6(MEAF6)
102091499	ZDHHC17	Columba livia	zinc finger DHHC-type containing 17(ZDHHC17)
102092149	SFSWAP	Columba livia	splicing factor SWAP homolog(SFSWAP)
102092934	LOC102092934	Columba livia	PDZ and LIM domain protein 5(LOC102092934)
102085428	ELAVL2	Columba livia	ELAV like RNA binding protein 2(ELAVL2)
102098095	LETM1	Columba livia	leucine zipper and EF-hand containing transmembrane protein 1(LETM1)
102095107	LDLRAP1	Columba livia	low density lipoprotein receptor adaptor protein 1(LDLRAP1)
102095101	map2k5	Columba livia	mitogen-activated protein kinase kinase 5(MAP2K5)
102058103	NUCB2	Falco cherrug	nucleobindin 2(NUCB2)
102089881	ATP2B2	Columba livia	ATPase plasma membrane Ca2+ transporting 2(ATP2B2)
102092993	LRRC8D	Columba livia	leucine rich repeat containing 8 family member D(LRRC8D)
102092995	OSBPL2	Columba livia	oxysterol binding protein like 2(OSBPL2)
102092186	EGLN1	Columba livia	egl-9 family hypoxia inducible factor 1(EGLN1)
102092187	GNL3	Columba livia	G protein nucleolar 3(GNL3)
102089883	SLC24A5	Columba livia	solute carrier family 24 member 5(SLC24A5)
102089889	BROX	Columba livia	BRO1 domain and CAAX motif containing(BROX)
102084745	NDRG4	Columba livia	NDRG family member 4(NDRG4)
102087745	CPEB2	Columba livia	cytoplasmic polyadenylation element binding protein 2(CPEB2)
102090094	GRHL2	Columba livia	grainyhead like transcription factor 2(GRHL2)
102089887	TUBGCP4	Columba livia	tubulin gamma complex associated protein 4(TUBGCP4)
102092184	USP36	Columba livia	ubiquitin specific peptidase 36(USP36)
102086222	TERF2	Columba livia	telomeric repeat binding factor 2(TERF2)
102091873	GUCY1B3	Columba livia	guanylate cyclase 1 soluble subunit beta(GUCY1B3)
102086609	RNASET2	Columba livia	ribonuclease T2(RNASET2)
102086606	GOSR2	Columba livia	golgi SNAP receptor complex member 2(GOSR2)
102089603	RANBP1	Columba livia	RAN binding protein 1(RANBP1)
102083684	HCFC2	Columba livia	host cell factor C2(HCFC2)
102086229	LMBRD1	Columba livia	LMBR1 domain containing 1(LMBRD1)
102097434	SPPL2A	Columba livia	signal peptide peptidase like 2A(SPPL2A)
102089600	LOC102089600	Columba livia	chromosome unknown open reading frame, human C1orf186(LOC102089600)
102086227	LOC102086227	Columba livia	rap1 GTPase-activating protein 1(LOC102086227)
102089606	KIAA0232	Columba livia	KIAA0232 ortholog(KIAA0232)
102089890	HUNK	Columba livia	hormonally up-regulated Neu-associated kinase(HUNK)
102091474	FSHB	Columba livia	follicle stimulating hormone beta subunit(FSHB)
102089609	CACHD1	Columba livia	cache domain containing 1(CACHD1)
103901309	RHPN1	Aptenodytes forsteri	rhophilin Rho GTPase binding protein 1(RHPN1)
102086209	SUCLA2	Columba livia	succinate-CoA ligase ADP-forming beta subunit(SUCLA2)
102094007	ITGB8	Columba livia	integrin subunit beta 8(ITGB8)
102089896	HSPA5	Columba livia	heat shock protein family A (Hsp70) member 5(HSPA5)
102091856	STXBP5L	Columba livia	syntaxin binding protein 5 like(STXBP5L)
102089897	PPP4R3B	Columba livia	protein phosphatase 4 regulatory subunit 3B(PPP4R3B)
102092170	MMP2	Columba livia	matrix metallopeptidase 2(MMP2)
102087756	ARNT2	Columba livia	aryl hydrocarbon receptor nuclear translocator 2(ARNT2)
102086621	COG1	Columba livia	component of oligomeric golgi complex 1(COG1)
102084728	SMARCD2	Columba livia	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2(SMARCD2)
102086211	CRCP	Columba livia	CGRP receptor component(CRCP)
102089610	LOC102089610	Columba livia	chromosome unknown open reading frame, human C8orf37(LOC102089610)
102086619	ILDR2	Columba livia	immunoglobulin like domain containing receptor 2(ILDR2)
102086618	DHCR7	Columba livia	7-dehydrocholesterol reductase(DHCR7)
102084727	GRB10	Columba livia	growth factor receptor bound protein 10(GRB10)
102097424	BTBD3	Columba livia	BTB domain containing 3(BTBD3)
104828561	SNU13	Haliaeetus leucocephalus	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)(SNU13)
102091050	ZNF704	Columba livia	zinc finger protein 704(ZNF704)
102086219	DPH3	Columba livia	diphthamide biosynthesis 3(DPH3)
102083695	RET	Columba livia	ret proto-oncogene(RET)
102091467	DYNC1LI1	Columba livia	dynein cytoplasmic 1 light intermediate chain 1(DYNC1LI1)
102092999	PARG	Columba livia	poly(ADP-ribose) glycohydrolase(PARG)
103903211	FOXP1	Aptenodytes forsteri	forkhead box P1(FOXP1)
102083699	TANC2	Columba livia	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2(TANC2)
102097426	RAPGEF5	Columba livia	Rap guanine nucleotide exchange factor 5(RAPGEF5)
102086214	SLC9A3R1	Columba livia	SLC9A3 regulator 1(SLC9A3R1)
102091440	TMEM181	Columba livia	transmembrane protein 181(TMEM181)
103901317	SDC4	Aptenodytes forsteri	syndecan 4(SDC4)
102087762	EIF4A2	Columba livia	eukaryotic translation initiation factor 4A2(EIF4A2)
102091844	ERGIC2	Columba livia	ERGIC and golgi 2(ERGIC2)
103896017	KCNQ5	Aptenodytes forsteri	potassium voltage-gated channel subfamily Q member 5(KCNQ5)
102087769	ACTR1A	Columba livia	ARP1 actin-related protein 1 homolog A, centractin alpha(ACTR1A)
102089621	CREB3L1	Columba livia	cAMP responsive element binding protein 3 like 1(CREB3L1)
102091063	DECR1	Columba livia	2,4-dienoyl-CoA reductase 1, mitochondrial(DECR1)
102091064	TGM2	Columba livia	transglutaminase 2(TGM2)
102083791	CFAP69	Columba livia	cilia and flagella associated protein 69(CFAP69)
102091067	SIK2	Columba livia	salt inducible kinase 2(SIK2)
102083795	AP3D1	Columba livia	adaptor related protein complex 3 delta 1 subunit(AP3D1)
102086246	AQP9	Columba livia	aquaporin 9(AQP9)
102086245	CCND1	Columba livia	cyclin D1(CCND1)
